,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
0,0.0,1.1349611378821352,0.8134506747546905,1.6725058326159048,2.2116134295910355,1.366474588669265,5.372889178246603,2.246512806360861,4.030702129897629,1.295204509852167,2.4495778470222733,3.0267223234967773,2.511798989117439,4.064647831299112,2.257940002919229,4.71735082425224,4.084313682585147,2.9040028456835825,3.82100694817354,2.9085959116475175,2.2263236987866213,1.975896678010045,1.126069811472381,2.026727746710348,2.143509723543702,2.1203976111280185,0.7456589543792839,1.1201814212910082,2.6815912073674055,4.00981939724734,0.3437867328877393,2.8428251761104537,1.604617410370883,4.433798641175338,0.3928477577066144,0.23078087481300927,2.2198167241131475,1.7629596826691132,2.009347286524276,2.489206829439031,1.1492282397910027,1.9421227711653644,1.394631265249868,2.9690596998836614,3.7648820898488604,1.7880497885427578,1.2227864541912428,0.9004822942434536,4.175892866046573,1.5262401073291283,1.3316134137801094,2.98290971031163,3.2802676074593777,2.596981431736264,2.093427207451106,2.2508574384554207,1.7435668674957474,3.506194055628654,3.8783922081968836,2.5382235478754938,2.226418994775891,4.149139086145044,1.65389182011784,1.38751028569443,1.075096557635023,2.6708874198105086,0.9077199201652018,0.8808504623341556,1.489660838926207,0.707396709811312,2.1411505783939004,2.116012436102741,0.8941794813809193,2.859312388113407,2.4396513875946413,3.017860062391855,3.8727698635095473,1.6373119539470247,1.2353713776890807,2.2669769634630215
1,1.1349611378821352,0.0,1.6754438480467704,2.3648844503786903,2.745879159439603,1.1301343609360832,5.432176512373916,2.3558491156040793,3.7262555875089083,1.2117458308442008,2.9054678759512926,2.878490851671102,2.382674878494176,4.5384962201237355,2.692888746095262,4.666790603494455,3.5272090608789846,2.9937185108369797,3.7805150441001163,2.866574377072393,2.4169098647062848,2.046597484252653,0.959687542070123,2.366574916099054,2.6489693765235587,2.5552531064212234,0.8351993567455623,2.035268360817198,2.3619017827850115,3.409131661870289,1.3821344956732997,2.1075121890298867,2.710885241025661,4.238375885601022,1.1812920965246392,1.0197374976202656,1.6280865724032934,2.3485792671028594,2.2384930640689507,2.12152729505478,1.3061998636267127,3.0395152893017445,1.3965847138300544,2.342492621931922,3.463940292788526,2.862057940965318,1.8730997455213108,1.4876593322750982,4.066927188299435,1.2285193823104188,1.2222252791083579,2.3765351669652057,3.021453608276734,2.108894347775627,3.1612538052862544,2.148709930628769,1.5939811242305348,3.652978828318947,4.106869460109289,2.241613510926805,2.8263860907829748,3.863595427141293,1.259571707019031,2.0692832592661055,1.8813731245610748,2.1627285509546104,0.5768303918410781,1.8947683751909,1.9361766572302666,1.58434693241533,2.33904397057517,2.1140156706653723,1.9389385617132566,3.066108135929382,2.236957538177823,2.8561541251695015,2.965355003158969,0.9759504038490614,1.2314355726624095,2.6816412272175705
2,0.8134506747546905,1.6754438480467704,0.0,1.778095230886304,2.2195085280399756,1.7650988995543444,5.215862042802165,2.120178132862754,3.729941624235458,1.9070859230570996,2.576916587519667,3.139112511884667,2.545112367506965,3.58612362680364,2.208202277043393,4.598249030578723,3.9570150033294413,2.4667060830024776,3.3965279505859853,2.5556169247320053,2.5616874045541933,2.1740164810151446,1.128018942004549,2.236343201501471,2.335311799263898,2.321875795247409,1.0970200913015504,1.5727869509891603,2.842275343651937,4.149799586323012,0.9537113696240066,3.27570241712265,1.2151195118088522,4.049198589478133,1.1303057415974758,0.8052694075649256,2.3556177094650743,2.000884940725653,2.1223498873629514,2.7529633957476602,1.4315062303845405,1.5636272543378633,1.878983373456834,3.18424364912288,4.070432816553223,1.3846423357025395,1.4506787232143876,1.2933201465351996,4.175350001389056,2.1422472009255396,1.953410958353965,3.3555023659380923,3.3744472068469693,2.8364088295382817,1.6845750079274362,2.3452355472385977,2.3253688788334617,3.066992464133418,3.645829137156706,3.022448678877391,2.355412901166759,3.7501974594828598,2.3187379866387077,1.7014974260064013,1.3625552912727685,2.875990135705195,1.3366778438660332,0.6123754911308587,1.4823247170638683,1.050974868398874,2.4366519911556157,1.953331608463894,0.8809031721003494,2.742949934956133,2.6865557317516955,2.784903526548824,4.379012220905706,2.3658006368426125,1.8298119873787035,2.2162452301150384
3,1.6725058326159048,2.3648844503786903,1.778095230886304,0.0,0.7740128321225954,1.673685299127085,5.3159271062642235,1.8686685688422429,4.3646136257434165,1.5248641749049787,0.8756562350476326,3.2290322897097465,1.9690308473475517,5.164124316884186,2.0309016302161456,4.066716634156824,4.146328708353964,3.8400848268775083,3.5462935162572107,3.2953306508531295,1.133317349410574,1.689446809201483,2.2771802476625522,1.2013326318425674,0.9595795288601767,0.7692295579187254,1.9211004468188368,1.3857391838322943,3.8207051587950462,4.118074744595131,1.5091185676535461,2.879627860533719,1.9321043161514402,4.258294278885669,1.4899640920149702,1.8725126822023002,3.0497763187709044,0.698453485928829,1.4865744267870524,2.60162449406537,1.2630310429670402,2.365588307661919,1.3085040192890545,3.2191862595226577,3.635263334142447,2.342698368554606,0.49815712205392026,0.9023666785662622,4.525290742338077,1.7933820522977495,1.5645467800832098,3.255140888611489,4.891353551467801,2.6763597999020745,2.465471241758089,2.199244381355966,1.665915732272179,3.4579969390166285,3.466037405445257,2.430456122788324,0.8782751454747753,4.662394837018666,2.002133388546506,0.651243723166868,0.8574403743822749,2.7979687687962196,2.295768446964339,1.2484311140848359,0.8984542423417832,1.0156643926178643,1.2005937476293829,2.1034488256645183,1.7668167103492736,4.3330799727993465,2.425205446538329,3.834642934072386,4.870277168288389,2.448624529024545,1.4270409745837338,2.069073918549613
4,2.211613429591036,2.745879159439603,2.2195085280399756,0.7740128321225954,0.0,1.8039177228870216,5.310322689116124,1.4818205660343624,4.472313794943365,1.8559880725402476,0.6886933908825295,3.242927373264678,1.891264772972873,5.4109437419406685,1.744028796171713,4.089515853345295,3.876620506822055,4.216920206610071,3.2383044099927405,3.53607363815749,1.1113807307536692,1.4314941706347384,2.576497889315647,0.8979401861543372,0.692856495991776,0.5468886075137082,2.2482555427412043,1.996380295198118,4.116774601715157,4.030960545319696,2.128885660827381,2.812585838291417,2.4556839382711435,3.972741609990303,2.04707101635428,2.380321617461603,3.0380480329915094,0.8078847102505852,1.1401185738697206,2.3652353131693347,1.461407429293814,2.8479032227665675,1.6839515973455386,2.9821945639927794,3.569569085171023,2.810321081156328,1.1086530032405975,1.4693748192078104,4.630794921294,2.040908621521253,1.8926211798443882,3.071034410805152,5.268081599985334,2.4323712345183828,3.0118136142029046,1.8959984540531374,1.850838083334038,3.1809491564900023,3.319531565314618,2.296817273998114,0.6076852111275508,4.728861454733819,2.273039376237277,1.107859153158369,1.5998488057867388,2.546868347300163,2.6450714375194733,1.7493638104851017,0.9152752302184137,1.5566150422251288,0.9639875180519198,1.8601760918147743,2.424799364061571,4.684065744863479,2.4306369557221372,4.036867156651827,4.970154302343876,2.82934331341205,1.7749446414677525,1.7814113536943268
5,1.366474588669265,1.1301343609360832,1.7650988995543444,1.6736852991270847,1.8039177228870216,0.0,5.219932668633102,1.4331335096433029,3.898182978664413,0.6908589804888451,2.02167457241131,2.5858137071845855,1.7473544326761803,4.925204187713203,1.8930597810635268,4.371175011956399,3.169847391367723,3.5471655235450115,3.292202231719295,3.0708501878102563,1.5131505145038797,0.987466736531898,1.3381916560090787,1.3308779486674285,1.694900018013993,1.6027941475444194,0.9533665072646161,1.8733868208465723,2.8560566418686206,3.15187834896909,1.5181235303911516,1.5860375069384767,2.698018224063721,3.8490460526159986,1.2336671430044968,1.402303308572696,1.5551724938455125,1.5070677843341775,1.1829644056543853,1.3103428084185014,0.48230671866718855,3.074712242620673,0.8829951798233909,1.7681943462926635,3.009069258482206,2.922314263241629,1.291298885049144,1.0834404499398478,4.046024108147514,0.6951020976412181,0.7204072471684346,1.8177638159568983,3.877936986538299,1.317512739751077,3.2696804816308864,1.2229878771434024,0.8808665917991738,3.154201153199892,3.593965723450357,1.422280741663715,1.913310751930856,4.074013532162667,0.9236356160858508,1.4095857272787498,1.6306637873034269,1.4267765055099106,1.1722470981445776,1.7097860608701791,1.1007676318062882,1.2551202717541141,1.2902776969130554,1.3760150298262328,2.155085226925042,3.689548815581638,1.710321594000337,3.14886377203983,3.287739878472553,1.3114662166957645,0.6855589973937851,1.8863767742528417
6,5.372889178246603,5.432176512373916,5.215862042802165,5.315927106264223,5.310322689116124,5.219932668633102,0.0,5.242321872806522,6.403312908510114,5.298048456325214,5.411034519072617,2.8847163939608613,5.386790612794153,7.0387516387545785,5.387872009752952,6.612702681074896,6.03000305368657,6.214726108160064,5.898129879079099,5.921903173805861,5.350545767340397,5.232460074007686,5.371655023759667,5.265174896279355,5.335552519447182,5.312578063156501,5.0736395987398195,5.492773201164435,3.9892762994183806,3.515368296975405,5.402581131611371,5.563972934880229,5.686031137785463,6.242418779739204,5.35405967321625,5.3947490293510665,5.493593911427531,5.302630628824713,5.227130724444041,5.392111239824429,5.185042778412814,5.863344967329396,5.287160920642843,5.558614793753228,3.3907832117518177,5.80124450145804,5.264261890739184,5.2654565662929915,1.746603106102661,5.328684439725151,5.308359827864505,5.632362410940162,6.2207694601636465,5.396376322135694,5.9555028859715335,5.283907213078209,5.335614821270271,3.652284787982692,2.1253278011946293,5.472092136989638,5.375769493397182,6.49565584405612,5.397433743428067,5.3035455899482375,5.375241545079348,5.421802385494718,5.398548822898353,5.349972785971654,5.1845452962171334,5.287944502889547,5.283817738485905,5.257153496584832,5.558414968620369,6.427350618270652,3.7105578036122226,3.3498857008039713,6.498331500997926,5.539451251029152,5.283925501787521,5.388697599959501
7,2.246512806360861,2.3558491156040793,2.120178132862754,1.8686685688422429,1.4818205660343624,1.4331335096433029,5.242321872806522,0.0,3.7682030641601645,1.9906638955055809,1.9884962911314672,2.969541362458514,1.6933780412583803,4.8659743355054665,1.4248784974682827,4.21763127982583,2.663081957439867,3.7224228959054355,2.2898770858787656,3.0684983521067615,1.9259025734201043,0.9957040949158165,1.946718740351575,1.3496376005284283,1.7153600076650184,1.6879483480575042,1.8715850033261257,2.6391578406052982,3.644736065683626,3.456405416752459,2.3888333147851166,2.3178630280973747,2.8926741506850795,2.9790163126141356,2.239176542676826,2.284831973525117,1.907353025923551,1.7649610581866109,0.8958730105458976,1.492942182462867,1.2994975038759338,3.244354625410113,1.9437997655645525,1.8613365651017222,3.5139941061126416,3.1023642479516496,1.793800353533561,1.880234229803677,4.407913079389181,2.0440143560744297,2.02926640877251,2.2577578998892256,4.618122628942254,1.4550400321989843,3.4667960071066135,0.8639103737611635,2.037069796057822,2.381777859425829,3.3136754343547588,2.103273377172351,1.8420976033407144,3.807380661848683,2.289422344575463,1.920712646560787,2.2911868612460378,1.473901530846053,2.180824555166132,2.0093430512905543,1.0414715024987864,1.9240269011701125,1.5348200598830695,0.4858138137158299,2.7614099518454536,4.1405950301808545,2.267705783003319,3.4346529998923754,4.20260595572131,2.7435604047913174,1.9427561378588212,1.4106567706335162
8,4.030702129897629,3.7262555875089083,3.729941624235458,4.3646136257434165,4.472313794943365,3.898182978664413,6.403312908510114,3.7682030641601645,0.0,4.262512918711974,4.557508162835654,5.063819741354434,2.9438187900540838,5.678600690886239,4.985127681162728,2.940055895239211,2.6535783063148446,2.3154774249657954,2.452515142011585,1.3023616597160086,4.514397986757305,4.44568322479724,3.1774024750526095,4.7353159340214015,4.9440676899640525,4.646376054513257,3.895525986832183,4.96800983577273,4.882170142731385,4.477986189217462,4.211267202237857,4.122420142717294,4.556874104810451,2.2372223493143673,4.251620448678072,3.9335472908350013,3.8820626683430204,4.783727376427293,4.458414375314805,4.538118056446555,3.8061900438857355,4.9447743783810045,3.9128377928837774,4.234787911538225,5.714009644692332,4.817458980865568,4.135121491173916,4.014628311074634,5.751267170354982,4.343176715580344,4.2943308375076485,4.90637963560726,5.303589646638804,4.197497933007693,4.716522149388605,4.271586446513145,4.5453454042714325,4.347358114763079,5.157874952333901,5.107680308103531,4.9921072979224395,0.9912137585876908,4.47468016488317,4.657513509238394,4.1873671202661304,4.139048621691098,3.874279389451463,4.007035919437272,3.854149723143786,4.252096699746172,4.618436029358489,3.48850639274337,4.169166220894977,5.2511159970982355,4.59021176289128,3.902516719916204,5.7414058018845235,4.434667003832476,4.227941489163295,4.969128857108847
9,1.295204509852167,1.2117458308442008,1.9070859230570996,1.5248641749049787,1.8559880725402476,0.6908589804888451,5.298048456325214,1.9906638955055809,4.262512918711974,0.0,1.8955524354558309,2.6981096551254744,1.994895371215284,5.211991035535817,2.2274459281548893,4.45143010136385,3.7531995392660025,3.795357676898806,3.84322575955201,3.3543155800626137,1.2985627196476588,1.3853712329905672,1.7069569065035803,1.4222142142968506,1.627213052843068,1.5042956851641296,1.1881820499741396,1.5125082060369586,2.9469316718530822,3.3727993099015405,1.3110734725746807,1.771228359100692,2.6457645441448334,4.4033098521114615,1.0025858581905345,1.400384645662382,2.1398619477747034,1.3640393963900639,1.5268638661183171,1.805159145642453,0.8019205189726167,3.0281792154551517,0.5533106390792879,2.321598796880158,2.9696842649372512,2.911197161146658,1.1252886696451956,0.8733487194394403,4.1059160551069755,0.3156840203269806,0.0531564329251096,2.1880120184866976,4.03196593925472,1.8591871245064067,3.1918672214990056,1.799081179436836,0.47669408640390576,3.6382791761431466,3.7536235406823417,1.4820573957474201,1.8307122285551916,4.535327745281888,0.5068338029058471,1.1695901575761531,1.3323641708452532,1.9987863502935257,1.3782165106114304,1.7412351768118046,1.3508919256811112,1.1273168348662435,1.263286148897948,2.013397162791038,2.0078493522062395,3.880741160685637,1.7818944738152145,3.411428773299152,3.4420712663334996,0.9741030668134062,0.1052452321805415,2.2353126197982354
